movie_id,title,release_date,description,score,thumbnail,parsed_date,release_year,release_month,release_day
11235,Yi Yi,"October 6, 2000","This film portrays life through portraits of the individual members of a Taiwanese family, each representing a stage from birth to death.  [WinStar Cinema]",93,https://static.metacritic.com/images/products/movies/5/7e111c0c8a172a0bcf6c130398f70d40-98.jpg,2000-10-06,2000,10,6
11236,Beau Travail,"March 31, 2000","The soldiers of a small French Foreign Legion outpost spend their days practicing  drills and exercising.  Sergeant Galoup seems to be the perfect Legionnaire: a brooding, young loner who runs his troop efficiently until Sentain, a new recruit, arrives and threatens to upset the balance of his world.",91,https://static.metacritic.com/images/products/movies/0/6b8e99a660db754a41360cb36b3954fa-98.jpg,2000-03-31,2000,3,31
11240,Traffic,"December 27, 2000","Traffic evokes the high stakes and high risks of the drug trade, as seen through a series of interrelated stories, some of which are highly personal and some of which are filled with intrigue and danger.  (USA Films)",86,https://static.metacritic.com/images/products/movies/8/ee286eb9a5e54dad26db442429a787ec-98.jpg,2000-12-27,2000,12,27
11245,Calle 54,"October 20, 2000",This documentary features a behind-the-scenes look into the music of many of the premier contemporary Latin musicians.,84,https://static.metacritic.com/images/products/movies/5/6fe8eb5fe5caf617b8b45d387262a74e-98.jpg,2000-10-20,2000,10,20
11246,Quince Tree of the Sun,"May 5, 2000","A lovely portrait of celebrated Spanish painter Antonio Lopez Garcia as he paints the quince tree growing in his courtyard.  The two and a half hour film offers perspectives on everything from artistic vision, realism, painting and film to life, mortality and possibility of eternal rebirth.",82,https://static.metacritic.com/images/products/movies/1/757166a22d8f94c051d4a436c003b841-98.jpg,2000-05-05,2000,5,5
11248,The Filth and the Fury,"April 7, 2000","An English documentary by Julien Temple which details the short but tempestuous life of the punk rock band the Sex Pistols from the perspective of the band members themselves, unlike the 20-year-old Temple film ""The Great Rock 'n' Roll Swindle"" which focuses instead on the perspective of Malcolm McLaren, the band's controversial manager.",82,https://static.metacritic.com/images/products/movies/4/844558a3dd422597672d6a71ee505767-98.jpg,2000-04-07,2000,4,7
11252,Gimme Shelter (re-release),"August 11, 2000","This re-release of the 1970 classic documentary chronicles the Rolling Stones' American tour, culminating in the violence and death at the Altamont concert.",80,https://static.metacritic.com/images/products/movies/5/925d2f9504d8b53874944fc6eb84af19-98.jpg,2000-08-11,2000,8,11
11254,Spring Forward,"December 1, 2000","Upon release from prison, a young man (Schreiber) begins working for a small town's park departmant.  He forms a friendship with a co-worker, an older man (Beatty).",79,https://static.metacritic.com/images/products/movies/5/3c1486a6bd66b47b44ed98eea852555c-98.jpg,2000-12-01,2000,12,1
11257,High Fidelity,"March 31, 2000","In this biting romantic comedy, Rob Gordon (Cusack) is the owner of a semi-failing record store in Chicago, where he sells music the old-fashioned way -- on vinyl.  His needle, however, skips the love groove when his long-time girlfriend, Laura (Hjejle), walks out on him.  As he examines his failed attempts at romance and happiness, the process finds him being dragged, kicking and screaming, into adulthood.  (Touchstone Pictures)",79,https://static.metacritic.com/images/products/movies/5/f082cf73ff275f859a9c39c87d72e527-98.jpg,2000-03-31,2000,3,31
11259,Into the Arms of Strangers: Stories of the Kindertransport,"September 15, 2000","In an effort to remove Jewish children from Nazi territory in pre-World War II Europe, the ""Kindertransport"" sent children far away from their families to live with stangers, often never to see their parents again.  In this documentary, the aging survivors and their rescuers tell their moving stories.",79,https://static.metacritic.com/images/products/movies/9/619aab887a676d8973befdd2230213c4-98.jpg,2000-09-15,2000,9,15
11262,Thirteen,"June 2, 2000",The quasi-documentary story of a year in the life of 13-year-old Virginia native Nina and her mother.,78,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-06-02,2000,6,2
11267,Pollock,"December 15, 2000","A look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew.""  (Sony Pictures Classics)",77,https://static.metacritic.com/images/products/movies/0/3a3b2599e8e868b10f688969a5c51b5b-98.jpg,2000-12-15,2000,12,15
11272,Ratcatcher,"October 13, 2000","The story of a twelve year old boy (Eadie) living in working-class Glasgow, Scotland during the 1970's garbage strikes, Ratcatcher portrays the difficulties of his reality and his desire to escape through dreams.",76,https://static.metacritic.com/images/products/movies/6/cfd98d02b6079294b5591af59c64175b-98.jpg,2000-10-13,2000,10,13
11274,Madadayo,"September 1, 2000",In 1943 a beloved professor begins writing full-time.  A series of events ensues including old students visiting and a fire that forces him to move.,76,https://static.metacritic.com/images/products/movies/2/5a0dd09c103a542f67b902c41270246e-98.jpg,2000-09-01,2000,9,1
11282,Croupier,"April 21, 2000","A struggling writer (Clive Owen) finds a job at a casino to support his craft and to collect material for his novel, but he becomes embroiled in the temptations that come with his new life.",75,https://static.metacritic.com/images/products/movies/1/3c0cf8c54b8c403e507575c27a58c160-98.jpg,2000-04-21,2000,4,21
11287,Joe Gould's Secret,"April 7, 2000","Filmmaker Stanley Tucci takes viewers into the poignant and sometimes humorous world of New York City in the 1940s. This is the true story of two men, one of whom would tell the other's story: famed ""The New Yorker"" writer Joseph Mitchell and New York bohemian Joe Gould.  [USA Films]",74,https://static.metacritic.com/images/products/movies/9/d3a4ce87310ecc46ef02a519d12f0976-98.jpg,2000-04-07,2000,4,7
11297,Les convoyeurs attendent,"March 17, 2000","In this Belgian comedy-drama, a father coerces his teenage son to pursue a world record in order to win a car.  He urges his son to become the record holder by opening and closing the most doors in a twenty-four hour period.",73,https://static.metacritic.com/images/products/movies/0/dfa8ba106338a01e4decedb5768f1d7f-98.jpg,2000-03-17,2000,3,17
11301,Meet the Parents,"October 6, 2000","When a young woman (Teri Polo) takes her fiancee (Ben Stiller) home to meet her parents (Robert De Niro, Blythe Danner), everything goes wrong.",73,https://static.metacritic.com/images/products/movies/9/249b9a9840df38ea502d5b9879b77cc6-98.jpg,2000-10-06,2000,10,6
11305,Wonder Boys,"February 25, 2000","Grady Tripp (Douglas) is a 50-ish English professor who hasn't had a thing published in years -- not since he wrote his award-winning Great American Novel seven years ago.  It's hardly surprising, then that his college's annual literary festival fills the former wonder boy with more than his usual quota of self-doubt and anxiety.  This festival weekend, however, proves even worse than he could have imagined as he finds himself reeling from one misadventure to another in the company of a new wonder boy, his most gifted writing student James Leer (Maguire).  (Paramount Pictures)",73,https://static.metacritic.com/images/products/movies/9/e91517b87ecee0add0374475276f7b9c-98.jpg,2000-02-25,2000,2,25
11311,The Ballad of Ramblin' Jack,"August 18, 2000",An extraordinary and remarkably humorous portrait of American folk music legend Ramblin' Jack Elliott. (Lot 47 Films),72,https://static.metacritic.com/images/products/movies/5/67b5f5f2a7e8fda517ec7c675a6f7b1c-98.jpg,2000-08-18,2000,8,18
11312,Wonderland,"July 28, 2000","This drama follows the lives of three generations of a working-class London family during a weekend of the annual ""Bonfire Night"" festival in London, focusing on the tangled family ties of three sisters, their parents, and the men in their lives.",71,https://static.metacritic.com/images/products/movies/8/977c11842832f550b6354091540ef7e9-98.jpg,2000-07-28,2000,7,28
11313,Me & Isaac Newton,"November 3, 2000","A feature length documentary about the creative side of the scientific endeavor, this is a journey into the hearts and minds of seven of the most distinguished scientists of our time.  (First Look Pictures)",71,https://static.metacritic.com/images/products/movies/1/ea0cb40519380982e92d74393b49991e-98.jpg,2000-11-03,2000,11,3
11317,Shadow of the Vampire,"December 29, 2000","A witty, atmospheric, and deliciously feverish tale inspired by the great German film director F. W. Murnau and the making of his unforgettable ""Nosferatu.""  (Lions Gate Films)",71,https://static.metacritic.com/images/products/movies/6/1038fcb2c5b6c2f479ece5f08645ccdc-98.jpg,2000-12-29,2000,12,29
11318,Sunshine,"June 9, 2000",The story of three generations of scions during the tragic and turbulent history of Hungary in the 20th century.  Fiennes plays all three leads.,71,https://static.metacritic.com/images/products/movies/0/2fb27664389297715003044920966ed2-98.jpg,2000-06-09,2000,6,9
11324,Girlfight,"September 29, 2000","A fierce rites of passage story about a quick-tempered young woman (Michelle Rodriguez) who finds discipline, self-respect and love in the most unlikely place - a boxing ring.  [Columbia Tristar Interactive]",70,https://static.metacritic.com/images/products/movies/1/3841c41261c89be740da5eac2296198c-98.jpg,2000-09-29,2000,9,29
11327,Better Living Through Circuitry,"May 26, 2000","Documentary about the rave phenomenon, going deeper than you'll want to go unless you are already a fan of electronic dance music.",70,https://static.metacritic.com/images/products/movies/5/5fd0713084880d592fef37a9e3b684b7-98.jpg,2000-05-26,2000,5,26
11334,"O Brother, Where Art Thou?","December 22, 2000","A trio of escaped prisoners (Clooney, Nelson, Turturro) embarks on the adventure of a lifetime as they set out to pursue their freedom and the promise of sharing in the division of a fortune in buried treasure.  (Touchstone Pictures)",69,https://static.metacritic.com/images/products/movies/3/8916b0c9ebd83e41d899498cb1cef7db-98.jpg,2000-12-22,2000,12,22
11344,Ghost Dog: The Way of the Samurai,"March 3, 2000","Jarmusch's spiritual gangster film tells the story of an inner-city hit man (Whitaker) who lives on a rooftop, training himself as a samurai in the strictest sense.  He communicates primarily by carrier pigeon, while remaining loyal to a gangster (Tormey) who once saved his life.",67,https://static.metacritic.com/images/products/movies/8/d95dec2e72bdd4f67068a91bb063cecb-98.jpg,2000-03-03,2000,3,3
11345,An Affair of Love,"August 11, 2000","It began as a purely sexual arrangement between anonymous strangers. Now, some time after it has ended, a woman (Baye) and a man (Lopez) recall their unusual affair in separate interviews.  (Fine Line Features)",67,https://static.metacritic.com/images/products/movies/4/2613d9adeac538a03bdbad7b1fd28d2a-98.jpg,2000-08-11,2000,8,11
11350,Animal Factory,"October 13, 2000","Based on the eponymous novel by one-time San Quentin inmate Edward Bunker, Animal Factory portrays the manufacture of a hardened criminal out of the middle-class clay of a newly imprisoned and once promising young man.  (Silver Nitrate Releasing)",65,https://static.metacritic.com/images/products/movies/5/4aa8d1c1ecaebb5c14c2d1afd6ceb8ef-98.jpg,2000-10-13,2000,10,13
11351,A Room for Romeo Brass,"October 27, 2000","The humorous, harsh, and movingly human coming-of-age tale of two 12-year-old boys told by screenwriters Meadows and Paul Fraser comes from their own shared childhood experience.  (USA Films)",65,https://static.metacritic.com/images/products/movies/5/2357e3da26642d4ebe146385b2dd53d5-98.jpg,2000-10-27,2000,10,27
11353,Timecode,"April 28, 2000","Mike Figgis's boldly innovative movie, using entirely improvised dialogue, simultaneously shows the audience four separate digital ""movies,"" directing the audience's attention by manipulating the volume within the shots.  The four individual movies, each shot simultaneously in 93 minutes of ""real time"" and synchronized by a series of earthquakes, tell the story of the casting of a bizarre movie in a Hollywood film production company.",65,https://static.metacritic.com/images/products/movies/5/8b90847561f0c146ed1cd12a482a639e-98.jpg,2000-04-28,2000,4,28
11354,Dr T and the Women,"October 13, 2000","Dr. Sullivan Travis (Gere) is a man at the top of his game, a rich and successful Dallas gynecologist whose ""religion"" is women.  Once a man in complete control of his universe, Dr. T now finds himself buffeted by chaos and confusion.  (Artisan Entertainment)",64,https://static.metacritic.com/images/products/movies/2/0648a6608c9a7b4744ba370b3c8fc4ff-98.jpg,2000-10-13,2000,10,13
11355,The Tic Code,"August 4, 2000","A 10-year-old piano prodigy, against the wishes of his instructor, dreams of becoming a jazz pianist.   This interest leads him to find a mentor in a famous jazz sax player who bonds with the boy because of their shared interest in jazz and because they each suffer from Tourette's Syndrome.",64,https://static.metacritic.com/images/products/movies/8/21453377d1f374f40da8a09796a67d54-98.jpg,2000-08-04,2000,8,4
11357,American Psycho,"April 14, 2000","Based on the novel by Bret Easton Ellis and featuring the sounds of Huey Lewis and other classic early 80s gems, this satire set in 1980s Manhattan follows the dual life of Patrick Bateman (Bale), zealously materialistic and misogynisitc Wall Street executive by day, murdering sociopath by night.",64,https://static.metacritic.com/images/products/movies/8/49c291191b4b6d4686707f8c802e4462-98.jpg,2000-04-14,2000,4,14
11360,X-Men,"July 14, 2000","Dr. Charles Xavier gathers children from all over the planet who were born with an added twist to their genetic code.  Known as the ""X-factor"" these children can perform extraordinary feats.  Dr. Xavier calls them his X-Men.",64,https://static.metacritic.com/images/products/movies/2/2fbfec4f93434de33fffbab0e1f149fe-98.jpg,2000-07-14,2000,7,14
11361,The Patriot,"June 28, 2000","In this story of the American Revolution, Gibson plays a pacifist turned warrior.  Gibson joins his son (Ledger) in a bitter and personal battle for independence after experiencing the iron fist of a cold-blooded British officer.",63,https://static.metacritic.com/images/products/movies/9/6c11309427387814abcfbd7f1303cff0-98.jpg,2000-06-28,2000,6,28
11365,Southpaw,"April 7, 2000","A documentary about 19-year-old Irish boxer Francis Barrett who as a member of the ""Travellers"" a small, rootless, and often poor subclass of caravaners derisively known as ""Irish Gypsies,"" is determined to gain respect for himself and his family by training and representing Ireland in the 1996 Olympic Summer Games in Atlanta.",62,https://static.metacritic.com/images/products/movies/8/61c7857ee578e517ef626deba0fe4036-98.jpg,2000-04-07,2000,4,7
11371,Unbreakable,"November 22, 2000","David Dunn (Bruce Willlis) is the sole survivor of a devastating train wreck.  Elijah Price (Samuel L. Jackson), a mysterious stranger, offers a bizarre explanation as to why David escaped without a single scratch, an explanation that threatens to change David's family and life forever.  [Touchstone Pictures]",62,https://static.metacritic.com/images/products/movies/2/80dd2c8c00958d3a14aa8e36468967d2-98.jpg,2000-11-22,2000,11,22
11372,Restaurant,"April 7, 2000","Restaurant spins the tale of a group of young friends struggling to keep their dreams alive in Hoboken, New Jersey.  The stories of these twenty-somethings intersect at J.T. McClure's, an upscale bar and grill where most of them make a living while chasing their ambitions on their days off.  (Palisades Pictures)",62,https://static.metacritic.com/images/products/movies/6/0d5bee0cc8b2c7ac22718e64174bd309-98.jpg,2000-04-07,2000,4,7
11377,Est - Ouest,"April 7, 2000","In 1946, Stalin invites Russian expatriates to return to the motherland. A promise of open arms turns into a situation where many of them are shot or imprisoned. This film follows the story of a young family from France.",61,https://static.metacritic.com/images/products/movies/1/3f67046329084bc2ea8c73920fe3e28e-98.jpg,2000-04-07,2000,4,7
11380,Keeping the Faith,"April 14, 2000","Best friends since they were kids, Jake (Stiller), a rabbi, and Brian (Norton), a Catholic priest, are single, successful, handsome, and confident young men living on New York's Upper West Side.  When Anna (Elfman), their childhood friend, returns to New York, she reenters their lives and hearts with a vengeance and a complicated love triangle is created.  (Touchstone Pictures)",60,https://static.metacritic.com/images/products/movies/0/ee1df73dcc5f5b8fc09bcaa7d3b6301b-98.jpg,2000-04-14,2000,4,14
11381,The Visit,"December 15, 2000",A timeless story of one man's search for understanding and redemption.  (Urbanworld Films),60,https://static.metacritic.com/images/products/movies/8/dd6f0cd0ac769e8a64b10d2d34627394-98.jpg,2000-12-15,2000,12,15
11383,Fantasia 2000,"January 1, 2000","Experience an extravaganza of sight and sound in Fantasia 2000, the triumphant classic inspired by Walt Disney's vision of Fantasia as a continuing work-in-progress. Fully immerse yourself in the wonders of this innovative blend of music and animated imagery. See the music come to life, hear the pictures burst into song and share the excitement that is Fantasia 2000 with your family again and again. [Walt Disney Pictures]",59,https://static.metacritic.com/images/products/movies/6/b9c679ca976c16adbdbfb1412ac5da73-98.jpg,2000-01-01,2000,1,1
11386,Waking the Dead,"March 24, 2000",A lawyer (Crudup) running for Congress starts seeing visions of his dead girlfriend (Connelly) and believes he might be losing his mind.,59,https://static.metacritic.com/images/products/movies/9/d50bc1b82a80d1edbb2e08e7b80b575a-98.jpg,2000-03-24,2000,3,24
11402,Michael Jordan to the Max,"May 5, 2000","The film, narrated by Laurence Fishburne, focuses on Jordan's last season with the Chicago Bulls.",57,https://static.metacritic.com/images/products/movies/1/33d826831e89b0e6f19f4efc0bd8ae5e-98.jpg,2000-05-05,2000,5,5
11409,The Big Kahuna,"April 28, 2000","Two veteran industrial lubricant salesmen (Danny DeVito and Kevin Spacey) attempt to break-in their enthusiastic young colleague (Peter Pacinelli) while sharing old stories in a hospitality suite at an annual manufacturer's convention in Wichita.  All the while they hope they can persuade Dick Fuler, the ""Big Kahuna,"" to place the mother of all orders which could revive their company's pitiful sales.",56,https://static.metacritic.com/images/products/movies/9/7b7694ff0247870ac285026916fa0394-98.jpg,2000-04-28,2000,4,28
11412,Soft Fruit,"March 17, 2000","A comical family drama about going home, letting go and finding acceptance in the most unlikely places.  (20th Century Fox)",56,https://static.metacritic.com/images/products/movies/6/d3681fabf8079d378ca04026e13c5ea9-98.jpg,2000-03-17,2000,3,17
11414,All the Pretty Horses,"December 25, 2000","A sweeping odyssey about a young man's (Damon) encounters with responsibility, love, revenge and survival.  (Miramax Films)",55,https://static.metacritic.com/images/products/movies/2/6579c342b94f6321fe940e532f084dc4-98.jpg,2000-12-25,2000,12,25
11415,Cirque du Soleil: Journey of Man,"May 19, 2000","In between the birth of a guileless boy and his rediscovery in old age of his childlike sense of wonderment, performers demonstrate incredible feats of coordination and physical boldness.",55,https://static.metacritic.com/images/products/movies/6/c1ce21ac25f7e9bd8096acffee1757aa-98.jpg,2000-05-19,2000,5,19
11422,Malèna,"December 25, 2000","Malena (Bellacci), a beautiful young war widow, inspires the sensual awakenings of a group of adolescent boys in 1941 Sicily.",54,https://static.metacritic.com/images/products/movies/2/dfcb0aa270dd1f8a3f3b737d9ba07d84-98.jpg,2000-12-25,2000,12,25
11431,Cotton Mary,"February 11, 2000","Set in post-colonial India of the 1950's, this is the story of Cotton Mary (Jaffrey), an Anglo-Indian (part English and part Indian) woman, and her tangled and complicated interactions with a British family.  (Artistic License Films)",52,https://static.metacritic.com/images/products/movies/2/6773301d94b2c8090ff00a919c01515c-98.jpg,2000-02-11,2000,2,11
11434,Once in the Life,"October 27, 2000","A gritty drama centered around brotherhood and friendship, Once in the Life is a realistic depiction of how every day choices affect our path in life.  (Lions Gate Films)",52,https://static.metacritic.com/images/products/movies/6/e736007b100aff5f9ff2fc772a3484b2-98.jpg,2000-10-27,2000,10,27
11435,Romeo Must Die,"March 22, 2000","Loosely based on Shakespeare's ""Romeo and Juliet,"" this crime plot features Jet Li as an emprisoned son of a Chinese crime family who escapes his Hong Kong prison and flees to Oakland to avenge the death of his brother who is killed by the rival black crime family.  Both families become involved in competing corrupt schemes to finance the building of a waterfront football stadium.",52,https://static.metacritic.com/images/products/movies/1/9eda5bb216a36fe8889315d2e85186c5-98.jpg,2000-03-22,2000,3,22
11438,What Lies Beneath,"July 21, 2000",A professor (Ford) investigates the murder of a beautiful college student who has been appearing to his wife (Pfeiffer).,51,https://static.metacritic.com/images/products/movies/3/99fab4000902eb84b0c7fb730838a072-98.jpg,2000-07-21,2000,7,21
11439,The Road to El Dorado,"March 31, 2000","When they win a map to El Dorado, the famous City of Gold, Tulio (Kline) and Miguel (Branagh), two down-on-their-luck con men, believe they are on the road to riches.",51,https://static.metacritic.com/images/products/movies/0/9a66ccc0c1a114866b20bfb603c1fb8b-98.jpg,2000-03-31,2000,3,31
11442,Deterrence,"March 10, 2000","While snowed in at a diner in Colorado during a freak snowstorm, the President (Pollak) of 2006 must deal with an international military crisis.",50,https://static.metacritic.com/images/products/movies/5/9f6e22a72e44d73b45bcbc719efe553b-98.jpg,2000-03-10,2000,3,10
11443,Where the Money Is,"April 14, 2000",A beautiful but bored small town nurse (Fiorentino) discovers one of her catatonic patients (Newman) was once a bank robber and has faked his paralysis to get out of prison.  Together they pull a heist.,49,https://static.metacritic.com/images/products/movies/7/f6572ba132585d78934ebbe765f03af3-98.jpg,2000-04-14,2000,4,14
11446,Bedazzled,"October 20, 2000","Elliot Richardson (Fraser), a suicidal technical geek, sells his soul to Satan  (Hurley) for seven wishes to turn his life around.  The only catch -- she gets his soul.",49,https://static.metacritic.com/images/products/movies/9/da14007934539730bc6b91b29d53927c-98.jpg,2000-10-20,2000,10,20
11450,Titan A.E.,"June 16, 2000","The year is 3028 and mankind has conquered space.  However, with new freedom comes new enemies, forcing Earth to prepare for an attack by the Drej, a vicious alien race.  (20th Century Fox)",48,https://static.metacritic.com/images/products/movies/5/8b5f35daea47e265d6e15fee7cd4778b-98.jpg,2000-06-16,2000,6,16
11454,Condo Painting,"March 10, 2000",Documentary about New York artist George Condo.,48,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-03-10,2000,3,10
11460,From the Edge of the City,"April 21, 2000","17-year-old Sasha (Papadopolous) is the center of a gang of hustling kids who live on the drug infested fringes of Athens society.  Kazakhstan refugees, they are shunned in their new homeland, even though they are ethnic Greeks.",47,https://static.metacritic.com/images/products/movies/3/3badc75b32fad02f86fcc4f54ef63b32-98.jpg,2000-04-21,2000,4,21
11466,How the Grinch Stole Christmas,"November 17, 2000",Ron Howard directs comedian Jim Carrey in the title role of this live-action adaptation of Dr. Seuss's beloved Christmas tale How the Grinch Stole Christmas.,46,https://static.metacritic.com/images/products/movies/7/58a121af9338df11d9b734d06b632dbf-98.jpg,2000-11-17,2000,11,17
11474,Rules of Engagement,"April 7, 2000","Retired Marine Colonel and attorney Hays Hodges (Jones) defends his old friend and comrade-in-arms Col. Terry Childers (Jackson), a highly decorated 30-year Marine veteran, who has been court-martialed for ordering his troops to fire on a hostile crowd storming the U.S. embassy in Yemen which results in the deaths of many civilians.",45,https://static.metacritic.com/images/products/movies/3/833b6711278743ba5b7217af657f974a-98.jpg,2000-04-07,2000,4,7
11239,The Wind Will Carry Us,"July 28, 2000","With a strange mission, a group of people from the city come to a small village in Iran.  They are awaiting the death of a 100+ year old woman, while pretending to be communication engineers.",86,https://static.metacritic.com/images/products/movies/4/5347b4e49a6147058909ce0cfd8a452d-98.jpg,2000-07-28,2000,7,28
11243,Sound and Fury,"October 25, 2000",Takes viewers inside the seldom seen world of the deaf to witness a painful family struggle over a controversial medical technology called the cochlear implant.  (Next Wave Films),85,https://static.metacritic.com/images/products/movies/5/ba5ce2b7314de36210a7f135e9ca5c55-98.jpg,2000-10-25,2000,10,25
11247,One Day in September,"November 17, 2000","This documentary examines the events surrounding the 1972 Olympics in Munich, Germany, where eleven Israeli athletes were kidnapped and massacred by Palestinian terrorists.",82,https://static.metacritic.com/images/products/movies/7/e7df15db40c347f58bb9c22602fb079b-98.jpg,2000-11-17,2000,11,17
11249,George Washington,"October 27, 2000","Set in the landscape of a rural Southern town, George Washington is a stunning portrait of how a group of young kids come to grips with a hard world of choices and consequences. During an innocent game in an abandoned amusement park, a member of the group dies.  (Cowboy Booking International)",82,https://static.metacritic.com/images/products/movies/9/4f5fb215b36cef53f2dd65703877d37f-98.jpg,2000-10-27,2000,10,27
11250,I'm the One That I Want,"July 7, 2000","Set in San Francisco's Warfield Theatre, this concert film starring comedienne Margaret Cho covers a wide variety of topics including her mother, drug and alcohol abuse, homosexuality, and the failure of ""All-American Girl,"" a network television comedy starring Ms. Cho as the anti-stereoytypical daughter of an Asian-American family.",81,https://static.metacritic.com/images/products/movies/9/0961583716345de658e870a1f2ea113c-98.jpg,2000-07-07,2000,7,7
11255,Two Family House,"October 6, 2000",The captivating and emotionally-charged story of a lovable loser in pursuit of his dream on Staten Island. (Lions Gate Films),79,https://static.metacritic.com/images/products/movies/5/1d89c72878d82fa032c2e9755521281b-98.jpg,2000-10-06,2000,10,6
11258,Beautiful People,"February 18, 2000","Set in October 1993 in London, this film tells the story of four families and their encounters with refugees from the former Yugoslavia.",79,https://static.metacritic.com/images/products/movies/8/3698eb9a946a9d89b8aea62b5713165f-98.jpg,2000-02-18,2000,2,18
11269,The Decline of Western Civilization Part III,"July 7, 2000",Penelope Spheeris's third installment in her documentary series examining the Los Angeles punk rock scene in the late 1990s.,77,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-07-07,2000,7,7
