budget,cast,certification,company,director,genres,gross_sales,id,opening_weekend,producer,release_date,runtime,title,user_rating,votes,budget_usd,opening_weekend_usd,gross_sales_usd,runtime_numeric,user_rating_numeric,votes_numeric,mpaa_rating,release_year,release_month,release_day
,"Michael Caine, Martin Landau, Frances Barber, Frank Harper, Andy Serkis, Danny Webb, Claire Rushbrook, Matthew Marsden, Kenneth Cranham, David Kennedy",R,"IAC Film, Wisecroft Ltd., Vision View Entertainment, Geoff Reeve Films",John Irvin,"Crime, Drama, Thriller",,232632,,"Neil Bowman, Al Burgess, Guy Collins, Geoffrey Reeve, Jim Reeve",2000-09-22,99,Shiner,5.9,2110,,,,99,5.9,2110,R,2000,9,22
,"Jeff Daniels, Molly Price, Ben Shenkman, Gil Bellows, Michelle Held, Emily Bergl, Julian McMahon, Guy Sanville, Kristie Dickinson, Lisa Sodman Elzinga",R,"Forensic Films, Glaski Productions, Le Studio Canal+, TVA International",Michael Walker,"Drama, Horror, Mystery, Thriller",,221069,,"Thomas Bidegain, Leah Di Bernardo, Olivier Glaas, Scott Macaulay, Robin O'Hara",2000-09-08,104,Chasing Sleep,6.2,3517,,,,104,6.2,3517,R,2000,9,8
,"Renos Haralambidis, Anna-Maria Papaharalambous, Michalis Iatropoulos, Kostas Tsakonas, Alkis Panagiotidis, Andreas Natsios, Manos Vakousis, Takis Spyridakis, Vana Pefani, Nikos Katis",,"Bad Movies, Alpha TV, Greek Film Centre (GFC), PLD Production",Renos Haralambidis,"Comedy, Romance",,245910,,"Kostas Lambropoulos, Costas Varkados",2000-11-15,85,Cheap Smokes,7.4,3422,,,,85,7.4,3422,,2000,11,15
,"Salman Khan, Karisma Kapoor, Om Puri, Paresh Rawal, Anupam Kher, Kashmira Shah, Farida Jalal, Himani Shivpuri, Usha Bachani, Rakesh Bedi",,Baba Films,David Dhawan,"Comedy, Drama, Romance",,247992,,"Ajay Acharya, Gordhan Tanwani",2000-01-15,158,Dulhan Hum Le Jayenge,5.1,3568,,,,158,5.1,3568,,2000,1,15
,"Said Mohamadi, Behnaz Jafari, Bahman Ghobadi, Mohamad Karim Rahmati, Rafat Moradi, Mayas Rostami, Saman Akbari, Ahmad Bahrami, Mohamad Moradi, Karim Moradi",,"Makhmalbaf Productions, Fabrica, Rai Cinema, T-Mark",Samira Makhmalbaf,"Drama, War",,246266,,"Mohammad Ahmadi, Shôzô Ichiyama, Mohsen Makhmalbaf, Marco Mueller, Abbas Saghazsaz",2000-05-11,88,The Blackboard,6.9,2751,,,,88,6.9,2751,,2000,5,11
,"Traci Lords, Gary Daniels, Jeff Fahey, Daniela Nane, Constantin Cotimanis, Katie Stuart, Andrew Francis, Henry Beckman, Trevor White, Barry W. Levy",R,"Media Pro Pictures, PM Entertainment Group",Richard Pepin,"Action, Adventure, Crime, Drama, Thriller",,233656,,"Andrei Boncea, Michael Derbas, Ion Ionescu, John J. Kelly, Joseph Merhi",2000-03-29,102,Epicenter,3.6,1413,,,,102,3.6,1413,R,2000,3,29
,"Vince Vaughn, Julia Ormond, Ed Harris, Rory Cochrane, Wallace Shawn, Stephen Tobolowsky, George Wendt, Jeannetta Arnette, Shishir Kurup, Harper Roisman","TV-MA::(cable rating), R",Independent Pictures,Gregory Mosher,Drama,,223954,,"Jennifer Lane, Gina Mingacci, Elliot Lewis Rosenblatt, William Wheeler, Cary Woods",2000-09-01,98,The Prime Gig,6.0,2260,,,,98,6.0,2260,R,2000,9,1
"$7,300,000 (estimated)","Kenneth Branagh, Suzi Hofrichter, Lynn Redgrave, Robin Wright, Peter Riegert, Johnathon Schaech, Kaitlin Hopkins, David Krumholtz, Saraphina Joachim, Brett Rickaby",R,"Cinerenta Medienbeteiligungs KG, Lonsdale Productions, Millennium Films, Wildwood Enterprises",Michael Kalesniko,"Comedy, Drama",,207524,,"Lisa Bellomo, Rainer Bienger, Willi Bär, Tani Cohen, Danny Dimbort",2000-09-16,107,How to Kill Your Neighbor's Dog,6.8,3578,7300000.0,,,107,6.8,3578,R,2000,9,16
,"Sami Bouajila, Patachou, Ariane Ascaride, Pierre-Loup Rajot, Charly Sergue, Maurice Bénichou, Philippe Garziano, Didier Mahieu, Aliette Langolff-Colas, Arno Feffer",Unrated,"Arte France Cinéma, Canal+, Centre national du cinéma et de l'image animée, La Sofica Gimages 2, Les Films Pelléas","Olivier Ducastel, Jacques Martineau","Comedy, Drama, Romance",,228242,,Philippe Martin,2000-02-08,95,The Adventures of Felix,6.9,1814,,,,95,6.9,1814,,2000,2,8
,"Labina Mitevska, Jitka Schneiderová, Sasa Rasilov, Jirí Machácek, Ivan Trojan, Mikulás Kren, Dana Sedláková, Hana Maciuchová, Frantisek Nemec, Emma Cerná",,"Lucky Man Films, Ceská Televize, CinemArt, E-motion Film, Milk & Honey Films",David Ondricek,Comedy,,219288,,"Radek Auer, Danijel Hocevar, Jan Jíra, Tomas Krejci, Jaroslav Kucera",2000-04-10,103,Loners,7.5,3065,,,,103,7.5,3065,,2000,4,10
,"Preity Zinta, Saif Ali Khan, Chandrachur Singh, Anupam Kher, Farida Jalal, Rajeev Verma, Deven Verma, Mamik Singh, Rita Bhaduri, Navneet Nishan",Unrated,Tips Industries,Kundan Shah,"Drama, Romance",,250483,,"Kumar Sadhuram Taurani, Ramesh Sadhuram Taurani",2000-05-19,155,Kya Kehna,5.8,2130,,,,155,5.8,2130,,2000,5,19
,"Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre, Puru Rajkumar, Anupam Kher, Satish Kaushik, Mukesh Rishi, Jaspal Bhatti, Razak Khan, Himani Shivpuri",,S.K. Film Enterprises,Satish Kaushik,"Action, Drama, Romance",,255212,,"Mohammed Asif, Boney Kapoor, Surinder Kapoor, Ravi Sarin, Beena Shah",2000-08-24,165,Hamara Dil Aapke Paas Hai,5.5,1920,,,,165,5.5,1920,,2000,8,24
,"Jun Kunimura, Ken Mitsuishi, Masato Hagiwara, Miki Nakatani",,Eurimages,Hideo Nakata,"Crime, Mystery, Thriller",,295362,,Takeo Kodera,2000-07-08,90,Chaos,6.6,1457,,,,90,6.6,1457,,2000,7,8
,"Amy Irving, Antônio Fagundes, Alexandre Borges, Débora Bloch, Drica Moraes, Giovanna Antonelli, Rogério Cardoso, Serjão Loroza, Flávio São Thiago, Alberto de Mendoza",R,"Columbia Pictures Television, Columbia TriStar Comercio Internacional (Madeira) Ltda., Filmes do Equador, Globo Filmes, Luiz Carlos Barreto Produções Cinematográficas",Bruno Barreto,"Comedy, Romance, Drama",,180837,,"Bruno Barreto, Lucy Barreto, Luiz Carlos Barreto, Marcelo Santiago, Tuinho Schwartz",2000-02-18,95,Bossa Nova,6.3,1822,,,,95,6.3,1822,R,2000,2,18
,"Song Kang-ho, Jin-young Jang, Hang-Seon Jang, Park Sang-Myeon, Won-jong Lee, Goo Shin, Song Young-Chang, Jeong Woong-in, Seung-wook Kim, Ji-il Park",,B.O.M. Film Productions Co.,Jee-woon Kim,"Comedy, Sport",,261552,,"Mi-yeon Lee, Jung-Wan Oh, Moo-seung Park",2000-01-29,112,The Foul King,6.9,2123,,,,112,6.9,2123,,2000,1,29
,"Govinda, Twinkle Khanna, Kader Khan, Ashok Saraf, Ashish Vidyarthi, Ali Asgar, Johny Lever, Razak Khan, Sonu Sagar, Rushika Reikhi",Not Rated,Noorani Film Coorporation,Shakeel Noorani,"Comedy, Drama, Romance",,250452,,"Shaadaab Noorani, Shadab Noorani, Shakeel Noorani",2000-06-16,169,Joru Ka Ghulam,5.1,1165,,,,169,5.1,1165,,2000,6,16
,"George A. Romero, John Carpenter, Tom Savini, David Cronenberg, Wes Craven, Tobe Hooper, John Landis, Tom Gunning, Carol J. Clover, Adam Lowenstein",Not Rated,Minerva Pictures,Adam Simon,"Documentary, Horror",,259182,,"Paula Jalfon, Caroline Kaplan, Colin MacCabe, Eliza Mellor, Jonathan Sehring",2000-09-11,73,The American Nightmare,7.2,1950,,,,73,7.2,1950,,2000,9,11
,"Kamal Haasan, Jayaram, Jyotika, Devayani, Delhi Ganesh, Ramesh Khanna, C.R. Vijayakumari, Madhan Bob, Meena, Crane Manohar",,R.K. Celluloids,K.S. Ravikumar,"Comedy, Drama","INR300,000,000",262037,,"S.P. Balasubrahmanyam, Karpagam Ravikumar",2000-10-26,164,Thenali,7.6,2329,,,,164,7.6,2329,,2000,10,26
,"Salma Hayek, Carmelo Gómez, Tito Valverde, Alicia Agut, Miguel Ayones, Eusebio López, Emilio A. Pina, Mikel Albisu, Sayago Ayuso, Carlos Bardem",R,"BesoBeso Producciones, Bocaboca Producciones, Telecinco",Antonio Cuadri,"Comedy, Romance",,253110,,"César Benítez, Emilio A. Pina, Aldo Spagnoli",2000-10-11,112,Living It Up,6.0,1290,,,,112,6.0,1290,R,2000,10,11
,"Tilda Swinton, Tom McCamus, Sean McCann, Gabriel Gascon, Rick Miller, Griffith Brewer, Daniel Brooks, Steve Adams, Russell Yuen, Mariah Inger",,"In Extremis Images, The East Side Film Company",Robert Lepage,"Mystery, Sci-Fi, Crime, Drama",,222293,,"Sandra Cunningham, Ted East, Bruno Jobin, Victor Loewy, Charlotte Mickie",2000-09-04,93,Possible Worlds,6.7,2049,,,,93,6.7,2049,,2000,9,4
,"Mohanlal, Thilakan, Aishwariyaa Bhaskaran, N.F. Varghese, Kanaka, Jagathy Sreekumar, Bharathi, Kalabhavan Mani, Irshad, V.K. Sriraman",,Aashirvad Cinemas,Shaji Kailas,"Action, Drama",,273870,,Antony Perumbavoor,2000-01-26,175,Narasimham,7.6,1775,,,,175,7.6,1775,,2000,1,26
,"Liron Levo, Tomer Russo, Uri Klauzner, Yoram Hattab, Guy Amir, Juliano Mer-Khamis, Ran Kauchinsky, Kobi Livne, Liat Glick, Pini Mittleman",Not Rated,"Agav Hafakot, MP Productions, Le Studio Canal+, Arte France Cinéma, R&C Produzioni",Amos Gitai,"Drama, War",,218379,,"Tilde Corsi, Shuki Friedman, Amos Gitai, Michel Propper, Gianni Romoli",2000-05-18,117,Kippur,6.2,1725,,,,117,6.2,1725,,2000,5,18
,"Pawan Kalyan, Ameesha Patel, Renu Desai, Prakash Raj, Kota Srinivasa Rao, Sangeetha, Brahmanandam, Mallikharjunarao, M.S. Narayana, Mohammad Ali",Not Rated,Sri Vijaya Lakshmi Arts,Puri Jagannadh,"Comedy, Drama, Romance",,247945,,"Viswanathan Ravichandran, Trivikrama Rao T.",2000-04-20,158,Badri,7.2,1995,,,,158,7.2,1995,,2000,4,20
,"Ariane Ascaride, Jean-Pierre Darroussin, Gérard Meylan, Jacques Boudet, Christine Brücher, Jacques Pieiller, Pascale Roberts, Julie-Marie Parmentier, Pierre Banderet, Alex Ogou",,"Agat Films & Cie, Canal+, Diaphana Films",Robert Guédiguian,Drama,,234988,,"Bruno Ghariani, Robert Guédiguian, Michel Saint-Jean, Gilles Sandoz",2000-08-30,133,The Town Is Quiet,7.3,1240,,,,133,7.3,1240,,2000,8,30
,"Suresh Gopi, Lal, Dileep, Samyuktha Varma, Geethu Mohandas, Kavya Madhavan, Salim Kumar, Sphadikam George, T.P. Madhavan, Machan Varghese",,", , , , ","Meccartin, Raffi","Comedy, Romance",,334482,,Lal,2000-12-08,150,Thenkasipattanam,7.6,1011,,,,150,7.6,1011,,2000,12,8
,"Minami Takayama, Wakana Yamazaki, Kappei Yamaguchi, Gara Takashima, Ken'ichi Ogata, Akira Kamiya, Naoko Matsui, Yukiko Iwai, Megumi Hayashibara, Chafûrin",,TMS Entertainment,Kenji Kodama,"Animation, Adventure, Crime, Drama, Mystery","$23,211,413",1068773,,"Z. Charles Bolton, Justin Cook, Gen Fukunaga, Michael Harcourt, Carly Hunter",2000-04-22,100,Detective Conan: Captured in Her Eyes,7.5,2590,,,23211413.0,100,7.5,2590,,2000,4,22
"$4,000,000 (estimated)","Hyeon-jun Shin, Kim Hee-seon, Jin-young Jung, Dong-jik Jang, Yu-jeong Choi, Ju-bong Gi, Bang Hyep, Hak-Cheol Kim, Ju-yeon Kim, Soo-Ro Kim",TV-MA,"CJ Entertainment, Taewon Entertainment",Young-jun Kim,"Drama, Action, Fantasy, Romance",,278351,,"Tae-won Lee, Jung-Ho Yoo",2000-07-01,118,Out Live,6.1,2705,4000000.0,,,118,6.1,2705,,2000,7,1
,"Bernard Giraudeau, Jean-Pierre Lorit, Florence Thomassin, Charles Berling, Jean-Pierre Léaud, Artus de Penguern, Laurent Spielvogel, Elisabeth Macocco, Anne-Marie Philipe, Delphine Zingg",Not Rated,"Canal+, Catherine Dussart Productions, Centre Européen Cinématographique Rhône-Alpes, Centre national du cinéma et de l'image animée, France 3 Cinéma",Bernard Rapp,"Crime, Thriller, Drama",,217119,,"Catherine Dussart, Chantal Perrin",2000-04-26,90,A Matter of Taste,6.9,1655,,,,90,6.9,1655,,2000,4,26
"FRF77,000,000 (estimated)","Mia Frye, Garland Whitt, Rodney Eastman, Josh Lucas, Féodor Atkine, Jarrod Bunch, Cut Killer, Goûchy Boy, Axelle Cummings, Tonio Descanvelle",PG-13,"EuropaCorp, TF1 Films Production",Frédéric Garson,Drama,,190346,,"Luc Besson, Bernard Grenet",2000-05-19,89,The Dancer,5.7,1043,,,,89,5.7,1043,PG-13,2000,5,19
,"Shin'ichi Tsutsumi, Yasuko Matsuyuki, Ren Ôsugi, Masanobu Andô, Hideki Noda, Akira Yamamoto, Naomi Nishida, Yôzaburô Itô, Hijiri Kojima, Yutaka Matsushige",,"Cine Qua Non Films, CineRocket, MMI, Media Factory",SABU,"Action, Comedy, Crime, Thriller",,239655,,"Hiroto Kimura, Bong-ou Lee",2000-02-16,100,Monday,7.3,2276,,,,100,7.3,2276,,2000,2,16
,"Andy Lau, Ekin Cheng, Nick Cheung, Wei Zhao, Kristy Yeung, Tien-Hsin, Elvis Tsui, Jerry Lamb, Norman Chu, Frankie Chi-Hung Ng",,"China Star Entertainment, Win's Entertainment Ltd., B.O.B. and Partners",Andrew Lau,"Action, Adventure, Comedy, Fantasy, Sci-Fi",,243876,,"Tiffany Chen, Jessinta Liu, Jing Wong, Manfred Wong",2000-02-03,106,The Duel,5.8,1684,,,,106,5.8,1684,,2000,2,3
,"Vladimir Cruz, Tahimi Alvariño, Jorge Perugorría, Noel García, Alina Rodríguez, Saturnino García, Antonio Valero, Jorge Alí, Hiran Vega, Mijail Mulkay",,"L.C.J Editions & Productions, Canal+, DMVB Films, Instituto Cubano del Arte e Industrias Cinematográficos, Producciones Amaranta",Juan Carlos Tabío,"Comedy, Drama, Romance",,222150,,"Mariela Besuievsky, Ignacio Cobo, Ulrich Felsberg, Thierry Forte, Gerardo Herrero",2000-05-13,105,The Waiting List,7.1,1224,,,,105,7.1,1224,,2000,5,13
,"Tom Fisher, Ian McNeice, Tony Maudsley, Will Keen, Andrew Melville, Matthew Causton, Toby Jones, Asif Kapadia, Kris Krishnamma, Jamille Jinnah",,"G2 Films, Geißendörfer Film- und Fernsehproduktion, Strawberry Vale Films",Ben Hopkins,"Comedy, Drama, Fantasy, Mystery",,235618,,"Hans W. Geissendörfer, Caroline Hewitt, Tori Parry",2000-03-01,87,The Nine Lives of Tomas Katz,6.9,1140,,,,87,6.9,1140,,2000,3,1
,"Mads Ousdal, Hildegun Riise, Ingjerd Egeberg, Allan Svensson, Harald Eia, Jon Øigarden, Sverre Porsanger, Kristoffer Joner, Svein Sturla Hungnes, Nina Andresen Borud",,"Christiania Film, Digital Film Lab, Nimbus Film Productions",Pål Jackman,"Comedy, Drama",,197402,,"Erik Disch, Edward A. Dreyer, Bo Ehrhardt",2000-07-06,104,Detector,6.7,1433,,,,104,6.7,1433,,2000,7,6
"$1,000,000 (estimated)","Michael Madsen, Dick Van Patten, Michelle Phillips, Badja Djola, Gary Chazan, Allison Lange, David Bortolucci, Gary Daniel Mosher, Josh Evans, Sticky Fingaz",,"Filmsmith Production & Management, M & JK",Josh Evans,"Action, Crime, Drama, Thriller",,261199,"$895, 01 Oct 2000","Josh Evans, Thomas Garvin, Lisa Larrivee, Michael Madsen, Zachary Matz",2000-09-15,88,The Price of Air,1.9,1131,1000000.0,895.0,,88,1.9,1131,,2000,9,15
,"Gérard Jugnot, Bérénice Bejo, Sabine Haudepin, Chantal Lauby, Mohamed Hicham, Antoine Duléry, Didier Flamand, Daniel Martin, Hubert Saint-Macary, Philippe Beglia",,"Rigolo Films 2000, Novo Arturo Films, Les Films Ariane, TF1 Films Production, Canal+",Gérard Jugnot,Comedy,,216911,,"Dominique Farrugia, Olivier Granier",2000-05-31,100,Most Promising Young Actress,6.1,1044,,,,100,6.1,1044,,2000,5,31
,"Esref Kolçak, Zeki Alasya, Metin Akpinar, Yildiz Kenter, Sükran Güngör, Ali Sami Akdeniz, Faruk Aksoy, Yüksel Aksu, Aytümen Akyildiz, Ahmet Akça",,UFP,Zeki Ökten,"Comedy, Drama, Romance",,262457,,Faruk Aksoy,2000-02-04,105,Güle Güle,6.8,1672,,,,105,6.8,1672,,2000,2,4
"SEK3,000,000 (estimated)","Ilja Jakerson, Allan Svensson, Therese Grankvist, Vladimir Dikanski, Brasse Brännström, Michael Nyqvist, Gouram Avetian, Anna Pannone, Inga Lüning, Robert Jelinek",,"Tonefilm, Opera Film, Hans Lönnerheden",Martin Munthe,"Action, Thriller",,196614,,"Anneli Engström, Örjan Enström, Hans Lönnerheden",2000-11-24,79,Hjärta av sten,5.5,1180,,,,79,5.5,1180,,2000,11,24
,"Ice-T, Ernie Hudson Jr., T.J. Storm, David Askew, Tarsha Nicole Jones, Vincent Klyn, Romany Malco, Rob Ladesich, Snoop Dogg, Jahi J.J. Zuri",R,"Filmwerks, Imperial Entertainment",Albert Pyun,"Action, Crime, Drama",,196219,,"Mark Allen, Christopher Bates, Jorge Hinojosa, Ice-T, Tom Karnowski",2000-03-21,80,The Wrecking Crew,2.2,1239,,,,80,2.2,1239,R,2000,3,21
,"Leslie Cheung, Alex Fong, Ruby Wong, Vincent Kok, Monica Chan, Joe Man Kwong Cheung, Henry Fong, Alexander Chan, Raven Choi, Kwok-Wing Chan",Not Rated,"Golden Harvest Pictures, GH Pictures, Film Unlimited",Chi-Leung Law,"Action, Crime, Thriller",,258489,,"David Chan, Stephen Chu, Catherine Hun, Tung-Shing Yee",2000-05-27,96,Double Tap,6.6,1004,,,,96,6.6,1004,,2000,5,27
,"Benoît Verhaert, Aylin Yay, Magali Pinglaut, Micheline Hardy, Frédéric Topart, Alexandre von Sivers, Serge Larivière, Jacqueline Bollen, Dominique Baeyens, Inbal Yalon","Unrated, R","Entre Chien et Loup, JBA Production, Radio Télévision Belge Francophone",Pierre-Paul Renders,"Comedy, Drama, Romance, Sci-Fi",,262826,,"Jacques Bidou, Diana Elbaum, Arlette Zylberberg",2000-09-03,97,Thomas in Love,7.0,2004,,,,97,7.0,2004,R,2000,9,3
,"Bridget Hoffman, Kikuko Inoue, Masami Kikuchi, Tony Oliver, Mary Elizabeth McGlynn, Yumi Tôma, Aya Hisakawa, Sherry Lynn, Kirk Baily, William Bassett",,"Kôdansha, Dentsu, Pony Canyon, Nippon Shuppan Hanbai (Nippan) K.K., Sega Enterprises",Hiroaki Gôda,"Animation, Comedy, Drama, Fantasy, Romance",,265018,,"Noriaki Dôshita, Ryoichi Fukuyama, Shigeru Hirooka, Seiichi Horiguchi, Tetsuya Hototsuka",2000-10-21,106,Ah! My Goddess: The Movie,7.0,1163,,,,106,7.0,1163,,2000,10,21
,"Fedja van Huêt, Frank Lammers, Frederik Brom, Will van Kralingen, Josse De Pauw, Angelique de Bruijne, Melek Karasu, Martin Dunne, Hans Veerman, Freark Smink",,"Argus Film Produktie, Nederlandse Programma Stichting",Erik de Bruyn,Drama,,204055,,"Karin S. de Boer, Bous De Jong, Wim Odé, Erik Schut, Peter van Vogelpoel",2000-09-28,115,Wild Mussels,6.9,1078,,,,115,6.9,1078,,2000,9,28
"FIM2,100,000 (estimated)","Jorma Tommila, Tommi Eronen, Maria Järvenhelmi, Elmeri Karlsson, Rauno Juvonen, Gyan Dookie, Wintom Zecarias, Arttu Kapulainen, Ilkka Koivula, Kari Väänänen",,Gnu Films,Olli Saarela,"Crime, Drama",,200299,,"Anna Heiskanen, Petri Jokiranta, Eila Werning",2000-09-29,94,Bad Luck Love,5.9,1457,,,,94,5.9,1457,,2000,9,29
,"Pierre Arditi, Josiane Balasko, Jean-Paul Belmondo, François Berléand, Dominique Blanc, Claude Brasseur, Jean-Claude Brialy, Alain Delon, Gérard Depardieu, Albert Dupontel",,"Canal+, Les Films Alain Sarde, Planete A, TF1 Films Production",Bertrand Blier,Comedy,,211900,,"Christine Gozlan, Alain Sarde",2000-04-05,103,Actors,5.9,1213,,,,103,5.9,1213,,2000,4,5
,"Olivia Williams, Balthazar Getty, Arly Jover, Jason Cairns, Ruben Moreno, Daniel London, Stacy Edwards, Steve Jones, George Lazenby, John Taylor",R,"Half Moon Entertainment, New Moon Productions",Paul Rachman,"Crime, Drama, Mystery, Thriller",,160289,,"Richard Hicks, Steven E. Hoffman, Betsy Mackey, Dennis Stuart Murphy, Matt Salinger",2000-06-06,97,Four Dogs Playing Poker,5.5,1422,,,,97,5.5,1422,R,2000,6,6
,"Zbigniew Zapasiewicz, Krystyna Janda, Tadeusz Bradecki, Monika Krzywkowska, Pawel Okraska, Aleksander Fabisiak, Szymon Bobrowski, François Dunoyer, Dominique Lesage, Xavier Schliwanski",Not Rated,"Canal+ Polska, Jacques Le Glou Audiovisuel, Telewizja Polska, Zespol Filmowy ""Tor""",Krzysztof Zanussi,Drama,,257289,,Iwona Ziulkowska-Okapiec,2000-07-08,99,Life as a Fatal Sexually Transmitted Disease,7.0,1328,,,,99,7.0,1328,,2000,7,8
"SEK1,500,000 (estimated)","Jacob Ericksson, Marcus Palm, Ann-Sofie Rase, Ingar Sigvardsdotter, Tomas Tivemark",,"Action Film AB, Apollon Bild & Film, Tre Vänner Produktion AB",Michael Hjorth,"Horror, Mystery, Sci-Fi",,243465,,"Kristina Hansson, Michael Hjorth, Johan Kindblom, Martin Persson, Tomas Tivemark",2000-10-06,91,The Unknown,5.5,1303,,,,91,5.5,1303,,2000,10,6
,"John Friedmann, Florian Simbeck, Alexandra Neldel, Manfred Zapatka, Siegfried Terpoorten, Tim Wilde, Luc Feit, Monika Manz, Peter Rappenglück, Anna Böttcher",,"Constantin Film, Hofmann & Voges Entertainment, Odeon Fiction",Michael Herbig,Comedy,,216741,,"Mischa Hofmann, Martin Moszkowicz, Philip Voges",2000-04-20,87,Erkan & Stefan,4.9,2276,,,,87,4.9,2276,,2000,4,20
,"Aleksey Buldakov, Viktor Bychkov, Sergei Gusinskiy, Semyon Strugachyov, Irina Osnovina, Andrey Fedortsov, Yuriy Kuznetsov, Andrey Zibrov, Mikhail Porechenkov",,", , , , ",Aleksandr Rogozhkin,Comedy,,266821,,", , , , ",2000-09-14,98,Peculiarities of the National Hunt in the Winter,6.4,1592,,,,98,6.4,1592,,2000,9,14
,"Andy Lau, Sammi Cheng, Fiona Leung, Raymond Ho-Yin Wong, Shiu Hung Hui, Florence Kwok, Suet Lam, Kenny Kung, Sylvia Lai, Gabriel Harrison",,"China Star Entertainment, Milky Way Image Company, One Hundred Years of Film Company","Johnnie To, Ka-Fai Wai","Comedy, Romance",,244092,,"Catherine Chan, Tiffany Chen, Johnnie To, Ka-Fai Wai",2000-06-23,101,Needing You...,6.8,1433,,,,101,6.8,1433,,2000,6,23
,"Josef Hader, Simon Schwarz, Barbara Rudnik, Michael Schönborn, Bernd Michael Lade, Nina Proll, Karl Markovics, Reinhard Nowak, Ingrid Burkhard, Gottfried Breitfuss",,Dor Film Produktionsgesellschaft,Wolfgang Murnberger,"Comedy, Mystery, Thriller",,271029,,"Danny Krausz, Bernhard Schmatz, Kurt Stocker",2000-12-22,107,Come Sweet Death,7.6,3334,,,,107,7.6,3334,,2000,12,22
,"Ju Jin-Mo, Yi-yeong Shim, Min-seok Son, Je-rak Lee, Ki-yeon Kim, Sun-mi Myeong, Hyun-Sung Jang",,"Saerom Entertainment, Shin Seung-soo Productions",Kim Ki-duk,"Crime, Drama",,269857,,"Harry Lee, Seung-Soo Shin",2000-06-24,82,Real Fiction,5.9,1470,,,,82,5.9,1470,,2000,6,24
,"Metin Akpinar, Talat Bulut, Sibel Turnagöl, Özlem Savas, Sebnem Özinal, Melda Arat Mutlu, Sibel Gökçe, Yesim Aliç, Macit Sonkan, Ebru Destan",TV-G,Replik Ajans,Tunç Basaran,"Musical, Drama, Comedy",,263026,,Hüseyin Apaydin,2000-09-29,104,Abuzer Kadayif,5.4,2360,,,,104,5.4,2360,,2000,9,29
,"Tom Van Landuyt, Michael Pas, Axel Daeseleire, Geert Hunaerts, Dimitri Leue, Mathias Sercu, Tine Reymer, Tania Kloek, Arnold Willems, Ilse De Meulemeester",,"Favourite Films, Kinepolis Group",Jan Verheyen,"Comedy, Drama, Romance",,242024,,"Dirk Impens, Jan Verheyen, Rudy Verzyck",2000-10-18,105,Team Spirit,6.1,1262,,,,105,6.1,1262,,2000,10,18
,"Hyo-jeong Lee, Cho Seung-woo, Seong-nyeo Kim, Hak-young Kim, Jung-hun Lee, Ji-youn Choi, Hye Eun Lee, Kyung-yeun Hong, Sang-hyun Cho, Myung-hwan Kim",R,"CJ Entertainment, Mirae Asset Capital, Saehan Industries, Taehung Pictures",Im Kwon-taek,"Drama, Musical, Romance",,245837,,"Dong-Joo Kim, Ji-seung Lee, Tae-won Lee, Dong-jun Seok",2000-01-29,116,Chunhyang,7.1,1695,,,,116,7.1,1695,R,2000,1,29
